-1.331945402369982379e+00,1.000000000000000000e+00,-1.002600771909541333e+00,2.057804422878567241e+00,1.823917905256229322e-01
-6.093334271909532918e-01,1.000000000000000000e+00,-5.437250980194392042e-02,8.864846577251156434e-01,-4.646673324933711102e-01
-1.777972472625895195e+00,1.000000000000000000e+00,-3.336541283178347528e-01,4.036384213472981486e+00,-1.612123276940408800e+00
3.147652895145950147e+00,0.000000000000000000e+00,3.777417921692916014e-01,-2.334077248987411757e+00,1.476641402924959268e+00
-9.725903350324845154e-02,0.000000000000000000e+00,-8.244233896505375192e-01,-7.377460403026758762e-02,-2.841343499256094793e-02
-2.391069399520672434e+00,1.000000000000000000e+00,-9.212187369939059955e-01,4.743653230808348553e+00,-1.750364228724084814e+00
-3.530921131138199165e+00,1.000000000000000000e+00,9.469201905219846171e-01,1.927128088588483390e+00,-1.401808735700162512e+00
-9.987404536997056548e-01,0.000000000000000000e+00,5.935312231251701487e-01,-2.270970284569004072e+00,7.555387762617333802e-01
-9.073165673490828365e-01,1.000000000000000000e+00,2.786385704205393554e-01,-5.228021135462445068e-01,2.537720127282250271e-01
5.276023682710914153e-01,1.000000000000000000e+00,-7.075212174247067498e-01,-2.700136995421168473e-01,3.361837605315355360e-01
-2.122249612211443814e+00,0.000000000000000000e+00,4.506157094823479703e-01,1.879181720199934180e-01,-2.201448401095542629e-01
1.323790085262934069e+00,0.000000000000000000e+00,1.499846735211164683e-01,-1.746875365373701250e+00,2.625403106738168901e-01
-1.112345024254741688e+00,1.000000000000000000e+00,8.716434454092334416e-01,-1.550099052605785066e-01,-1.785875593414353868e-01
-4.322441094388638216e-01,1.000000000000000000e+00,1.226335105465180542e+00,-2.232085483795161807e+00,9.806258306629141996e-01
-3.565350759852066620e+00,1.000000000000000000e+00,1.344981868496538668e-01,6.689320516337722289e-01,-1.524569711806018857e+00
-8.092725582276324436e-01,1.000000000000000000e+00,-5.273829772076524813e-01,5.848040552307600670e-01,-7.377265008915151467e-01
2.233738496051703937e+00,0.000000000000000000e+00,-9.035183119204938107e-01,-2.268251000732449896e+00,1.437441016782382119e+00
-4.644623481995637349e+00,1.000000000000000000e+00,1.151406001727611317e+00,9.797772495164518425e-01,-1.826162186074456795e+00
-2.164023013434743348e+00,1.000000000000000000e+00,1.034134704277523298e+00,9.685170055180354343e-01,-3.487969890582641175e-01
7.684163754682005187e-02,1.000000000000000000e+00,-8.221444828383385195e-01,1.686528531882991455e-01,-5.476193306127956628e-01
-5.043368348251749955e-01,0.000000000000000000e+00,5.628369508685985290e-01,-8.281418673287850307e-01,2.745261898262079669e-01
-7.301317049705824402e-03,0.000000000000000000e+00,-7.054391321863063835e-01,-6.618009589711488783e-01,8.171313063303417001e-01
2.394176305413332706e+00,0.000000000000000000e+00,-7.650687289601196817e-01,-8.665437709310860326e-01,1.244339534599418373e+00
2.225576747670021671e-02,0.000000000000000000e+00,9.983817249051929466e-01,-3.038795585889674911e+00,-1.789704166650794848e-01
-8.959912650602378514e-01,1.000000000000000000e+00,-2.787783083245548577e-01,1.867667956942719476e+00,-6.625701928260451234e-01
-9.295061558391377599e-01,0.000000000000000000e+00,-1.344147348438938128e+00,2.086970365758101575e+00,5.360078355488515633e-01
1.389654967364740035e+00,0.000000000000000000e+00,1.055121552551232300e+00,-2.115273726245718855e+00,1.323335081197800189e+00
-7.947402154991911605e-01,1.000000000000000000e+00,1.925449669373416328e-01,-2.009011308084186265e+00,3.032270489843564287e-01
-9.321323999788965198e-01,1.000000000000000000e+00,-1.321318769604844068e+00,3.927410651135912811e+00,-1.550438136913290910e+00
-1.191958054419504309e+00,1.000000000000000000e+00,-4.603056429452954956e-02,1.064293725417891245e+00,-8.870408949012907884e-01
-9.367073164396999552e-01,1.000000000000000000e+00,4.262191194127906702e-01,1.775468374072452171e+00,-1.648071610216198968e+00
2.511109116340628500e-01,0.000000000000000000e+00,-2.161310333865466560e-01,-1.503957872367437609e+00,4.507347686315462676e-01
-3.298774497478773604e-02,1.000000000000000000e+00,-7.950370407764234537e-01,2.556485873922000440e+00,-2.862015021295147843e-01
-9.228323028282735541e-01,1.000000000000000000e+00,-9.070512460442882174e-01,2.577315111813705872e+00,-1.216403006239300089e+00
-3.514365450732566121e-01,1.000000000000000000e+00,1.934111683841752416e-01,1.232093883273197132e+00,-7.617270212368528748e-01
1.239700332541814998e+00,0.000000000000000000e+00,4.326421860210854509e-01,-1.542527580407207832e+00,4.333375702224628867e-01
-8.223591397256857505e-01,1.000000000000000000e+00,-1.215476892543271514e+00,2.039893408234672023e-02,-6.808146354264221767e-02
2.103270620105301525e+00,0.000000000000000000e+00,-1.182406442649104328e+00,-7.355739501212752440e-01,1.279230528113104004e+00
1.933145616741228645e-01,0.000000000000000000e+00,-8.272425397550545734e-01,-2.762245588264485630e+00,9.970948203376384100e-01
1.634657704315697790e+00,0.000000000000000000e+00,-2.008873657411446578e-01,3.430555485661280213e-01,3.336947412503327159e-01
-1.051099309049086550e+00,1.000000000000000000e+00,8.195687073921511523e-01,1.542888885771828367e+00,-1.707158349654079421e+00
2.204156086640185475e+00,0.000000000000000000e+00,-3.950433855780706160e-01,-6.428013527510931802e-01,5.454047122671935588e-01
6.307595016735820792e-01,0.000000000000000000e+00,6.566276817911329555e-01,-1.686527571800457315e+00,9.605896532737894233e-01
2.078005860366889390e+00,0.000000000000000000e+00,-1.667098498269382834e+00,-6.277982449137404775e-01,1.466770219106968698e+00
1.586968167319996459e+00,0.000000000000000000e+00,1.020645436527195971e+00,8.384241110040508982e-01,-3.526625495510380404e-01
1.594824645245518813e+00,0.000000000000000000e+00,-1.223791884419073162e+00,-1.915483807234723557e-01,6.083359436702291401e-01
9.203509497104801484e-01,0.000000000000000000e+00,2.036161469159311288e+00,-3.024827637624836640e+00,8.257032651996039085e-01
8.454040135963083458e-01,0.000000000000000000e+00,7.166347220912619997e-01,-2.735092000244228050e+00,1.306007510369495028e+00
-7.999282689376535638e-01,0.000000000000000000e+00,-5.138113421314460805e-01,1.540577335180233209e+00,-3.534553018589471629e-02
-2.928987940818992719e+00,1.000000000000000000e+00,5.725630376259611271e-02,1.105678658801891867e+00,-9.983471809640287464e-01
-1.940788411675446135e+00,1.000000000000000000e+00,1.166082783807675050e+00,-3.085861086407448717e-02,-1.933740973456682111e-01
-2.899375615781519144e+00,1.000000000000000000e+00,-2.108583401728742618e-02,2.507063942126373846e+00,-1.831576131249399220e+00
-2.326990348246680718e+00,1.000000000000000000e+00,-1.698150943314114425e+00,3.385202361889721345e+00,-1.431621786730480350e+00
-6.659355126555863702e-01,1.000000000000000000e+00,1.190662225235293720e-01,6.150683993444732156e-01,-1.890318848573703482e-03
1.036232853782488306e+00,1.000000000000000000e+00,-7.051055918185573645e-01,2.308480672044322723e+00,2.345112569371394229e-01
-6.246498057386347114e-01,1.000000000000000000e+00,-4.055293251703435617e-03,-9.797732916993318053e-02,-2.663814860991746136e-01
1.622379373949124348e+00,0.000000000000000000e+00,2.542281002755180097e-01,-2.510319476307945497e+00,1.651717934132459042e+00
-1.793130422365050380e+00,0.000000000000000000e+00,-5.309366908724447720e-01,-2.368275102810449617e+00,4.136564728899951859e-01
-1.650528087767471064e+00,1.000000000000000000e+00,1.176076068807550890e+00,-2.917604923814523410e+00,5.825669542585963645e-02
-1.255447060673951620e+00,1.000000000000000000e+00,1.387810867380538715e+00,4.148391793553307672e-03,-7.809013329120632063e-01
-8.698060454175269296e-01,1.000000000000000000e+00,-7.380528772382809466e-01,1.614692185085608411e+00,-9.452765511964342782e-01
2.813300095914941790e-01,0.000000000000000000e+00,-9.040038186540672038e-01,1.572402620416786023e+00,-4.067024573710288915e-01
-2.364350283308263911e+00,0.000000000000000000e+00,1.244835574371318865e+00,-2.590372114395324221e+00,-4.167437471665521448e-02
1.838903391043961388e+00,0.000000000000000000e+00,-1.383815413633607827e-01,-9.502219302501448972e-01,1.430562116416306040e+00
1.548493425901078968e+00,0.000000000000000000e+00,-8.724954667082649440e-01,-5.904445047298044758e-01,9.570955705541059899e-01
4.713376544176214877e-01,0.000000000000000000e+00,-3.317730622919233818e-01,2.199043226728692346e+00,3.205819770707948879e-01
-9.331723941814658030e-01,1.000000000000000000e+00,7.202929014638316252e-01,5.256782749507606933e-01,-1.443228309946341881e+00
2.355530951947419016e+00,0.000000000000000000e+00,-2.193170179743382686e+00,-1.020415079486300280e+00,1.359708745134185381e+00
1.360443228800823690e+00,0.000000000000000000e+00,2.241481505002920482e-01,-1.608570324773082261e+00,6.817665968092195827e-01
-9.325971947778592952e-01,1.000000000000000000e+00,7.765359782476199957e-02,-1.703480907172210679e-01,2.368377159208960581e-01
1.667710051564635476e+00,1.000000000000000000e+00,-9.506520765267502393e-02,2.702214246438048306e-01,3.216283267208247532e-01
7.234355497628751630e-01,0.000000000000000000e+00,-3.400270986122409522e-01,-6.848075382313334458e-01,7.592382003471629393e-01
-1.007128640485710713e+00,1.000000000000000000e+00,-1.806736438231587860e-01,1.223490492097907945e+00,-8.360834602530192727e-02
3.891949177351938793e-01,0.000000000000000000e+00,1.113509546182908094e+00,-3.015950242019827421e+00,8.141860123959152595e-01
2.092233746016619822e+00,0.000000000000000000e+00,-5.238306638709511187e-01,-8.174537244822741577e-01,9.973049775941876804e-01
-8.991306621219574691e-01,1.000000000000000000e+00,-4.197032160055790273e-01,1.768826069193858874e+00,-1.650868799070626114e+00
2.309854737124346080e+00,0.000000000000000000e+00,2.612341337981543554e-01,3.965559008351038361e-01,-5.053988662022110834e-01
7.024850495923672389e-01,1.000000000000000000e+00,-2.579468591759503937e-01,-2.335675889462809351e+00,1.040673963313934580e+00
-1.286489998569983806e+00,1.000000000000000000e+00,3.460301020691680107e-01,-5.940167350449294670e-01,-2.654157684181996379e-01
1.476070288600062952e+00,0.000000000000000000e+00,-1.078868612606105337e+00,8.834454773996116561e-01,2.201862579810686671e-01
-7.842313843123089878e-01,1.000000000000000000e+00,1.384517846333942703e+00,4.684016579979151107e-01,-5.448623093007840534e-01
2.276507025253663441e-01,0.000000000000000000e+00,1.752969058021872362e-01,-8.962747789094580586e-01,-3.052951114509563912e-01
2.940238014972989422e+00,0.000000000000000000e+00,4.026028753234720675e-02,-3.244482970745520944e+00,1.735989788782817733e+00
2.749525785990326598e-01,0.000000000000000000e+00,1.232094865517076920e+00,-5.825049532130381902e-01,7.350205873677090329e-01
-3.504495070154045155e+00,1.000000000000000000e+00,3.208551259866889160e-01,3.399004398243505864e+00,-1.948957168213106383e+00
1.830275807937039367e+00,0.000000000000000000e+00,5.101822638724259340e-01,-2.311953052452009771e+00,1.092969074041095112e+00
-2.416117317405042986e+00,1.000000000000000000e+00,-8.314667380178601963e-01,3.176721085380764364e+00,-1.011568865495095837e+00
-8.329158133832022248e-02,1.000000000000000000e+00,-7.235897833128979162e-01,9.751966665903161191e-01,-1.037845318939694117e-01
1.426130412392276670e+00,0.000000000000000000e+00,-1.029268609239069980e-02,-3.414214334909172255e+00,1.119848646021840199e+00
7.305507724809129355e-01,0.000000000000000000e+00,1.600275254852991103e-01,-1.875168540201465728e+00,8.281400321192368130e-01
-1.324629088905537433e+00,0.000000000000000000e+00,3.629166284007993570e-01,-2.459177773984611903e+00,8.317491072856844081e-01
-1.963808746789586390e+00,1.000000000000000000e+00,-1.230723343804882353e+00,2.661808313352357569e+00,-1.168204967541749628e+00
-7.292440270331079777e-01,1.000000000000000000e+00,4.942856286363971341e-01,6.329640545308802269e-01,-7.216532469063564603e-01
1.038725808606908219e+00,0.000000000000000000e+00,-7.331291733613872763e-01,-2.170245630867792208e+00,1.207089473729097584e+00
-1.325877527790743082e-01,0.000000000000000000e+00,6.690426425322268944e-01,-4.897861345308363035e-02,-4.543337347947670746e-01
-2.860866985717598343e-01,1.000000000000000000e+00,9.261402854244713545e-01,-9.316761427946258500e-01,-3.610104956912327245e-02
-1.290096551213586018e+00,1.000000000000000000e+00,9.171251384382779204e-01,1.654356925517126209e+00,-8.797046164781426869e-01
-1.463527393520475783e+00,0.000000000000000000e+00,1.426748890525262548e+00,-2.297845105753681061e+00,3.711928439110847577e-01
1.245620927420911794e+00,0.000000000000000000e+00,-9.686037593516277910e-01,1.503243096958777780e+00,2.619801179725447793e-01
-2.060418516505485798e+00,1.000000000000000000e+00,1.201917666552016151e+00,7.438885446780785227e-02,-2.296818062263060456e-01
-3.089162508542274699e-01,0.000000000000000000e+00,-4.024383228355655207e-01,-1.390739998768382168e+00,7.630265963643823035e-01
-1.801907796036519960e+00,1.000000000000000000e+00,6.360086001949009082e-01,1.191433690549379865e+00,-1.379281599082250009e+00
1.526740808509494673e+00,0.000000000000000000e+00,-2.766718283889198493e-01,1.786197086480968643e+00,-7.788622550842605463e-01
1.044834196919945946e+00,0.000000000000000000e+00,-8.251114736602727096e-01,-6.480359424927503165e-01,6.126434627066111860e-01
9.343398214323518358e-01,1.000000000000000000e+00,2.530650383064348752e+00,-2.045619278627887283e+00,-4.518484340433985835e-01
-7.656026195646519206e-01,1.000000000000000000e+00,-2.554020041103773342e-01,4.669259494590182191e-01,-3.717254763579299071e-01
2.004905642850619341e+00,0.000000000000000000e+00,-6.820382235069543109e-01,-1.504658444090605673e+00,2.011494491931006046e+00
-5.214435624467695929e-01,1.000000000000000000e+00,-7.562673211435035070e-02,-2.632687800152493374e-01,-3.828083035152290980e-02
1.498071457152419850e+00,0.000000000000000000e+00,6.339313499215647463e-01,-2.037370961208644360e+00,1.237649544047137340e+00
1.652054618382338066e-02,0.000000000000000000e+00,-2.698825924024808032e-01,3.236169615063088090e-01,2.837396738617718392e-02
-1.168229185818994598e+00,1.000000000000000000e+00,1.413138233207427152e+00,2.568793554666286560e+00,-1.637702200617532577e+00
1.730486456506012072e+00,0.000000000000000000e+00,1.160555862849033559e+00,-4.457096477541862001e+00,1.987484828394469938e+00
-2.871672517299507010e+00,1.000000000000000000e+00,-4.805499795365902188e-02,5.074795168717713523e+00,-2.136133735001495726e+00
1.822984138741143179e+00,0.000000000000000000e+00,-6.230201339112739767e-01,-1.676116621468026202e-01,7.238799656033743091e-01
-4.483640295225592709e-01,1.000000000000000000e+00,-1.870114233006056503e+00,3.742751576420009219e+00,-5.560884172785012236e-01
-1.307866127877883144e+00,1.000000000000000000e+00,3.244054337547901956e-01,1.243078809331291446e+00,-8.598162766253980571e-01
1.070632415890635514e+00,0.000000000000000000e+00,-7.306026746882059442e-01,-2.051897398011263363e+00,1.588943641652545757e+00
-2.704885580808912837e-01,1.000000000000000000e+00,3.337544848765783279e-01,-1.417386049444562257e+00,-9.104600868403854574e-02
8.081876014952019682e-01,0.000000000000000000e+00,1.711894772442719426e-01,-1.963477834946034228e+00,1.719701545121084599e-02
3.121405002137556117e-01,1.000000000000000000e+00,-2.832859266778052151e-02,2.744469423942230257e+00,-1.782738500057545084e+00
-1.762933478057613357e+00,1.000000000000000000e+00,-1.074097917644120104e-01,5.039298346570830756e-01,-4.687528413887759315e-01
3.135400815114158801e-01,0.000000000000000000e+00,3.020577823455768418e-01,-1.187724000815092884e+00,6.765200182988899691e-01
-1.249994701148699150e+00,1.000000000000000000e+00,-1.606645113295316063e-01,2.731535982007865293e+00,-7.304270226270276334e-01
9.918753641650637221e-01,0.000000000000000000e+00,1.105466363484881587e+00,-7.004459700010732259e-01,3.969576780965542451e-01
4.078270577290805665e-01,0.000000000000000000e+00,1.444785197048837011e+00,-3.484137605739990207e+00,1.694799634710004055e+00
2.272198170501834369e+00,0.000000000000000000e+00,3.808807190883762434e-02,-1.209789710315892775e+00,6.862206066319029296e-02
-9.468523238949162479e-01,1.000000000000000000e+00,-7.389450325849769574e-02,7.520486411192699450e-01,-1.345285234868003332e+00
-1.708381486191276888e-01,1.000000000000000000e+00,-2.004677685524000719e+00,2.649374006627692069e+00,-3.130288166188241461e-01
2.537271299134723490e-01,0.000000000000000000e+00,1.411811800520240023e+00,-3.922167029191857335e+00,1.054373852702082948e+00
2.946189733489510409e-01,0.000000000000000000e+00,-7.124971135156744628e-01,-1.118855848385574170e+00,2.603477204823512192e-01
6.625848438843500166e-01,0.000000000000000000e+00,4.267618752281241434e-01,8.198228611672937483e-01,3.748471641109598074e-01
1.827414415163560735e-01,0.000000000000000000e+00,-2.092700719502924134e+00,1.757856945632054746e+00,5.797726269480176775e-01
-3.595777821300630173e+00,1.000000000000000000e+00,-1.313935487057516394e+00,3.238684603757635116e+00,-1.375954412884515810e+00
-8.821808454796107313e-01,1.000000000000000000e+00,-1.068728354268666303e+00,4.217094149067289743e-01,-2.655895672452586176e-01
-9.975068238497297735e-02,0.000000000000000000e+00,1.834092047354179300e+00,-1.060331840586196783e+00,3.309599126139023406e-02
8.406458193992789596e-01,0.000000000000000000e+00,8.911526115314991614e-01,1.063753617417423775e-01,-5.118663032956581871e-01
3.752498228307491468e-01,1.000000000000000000e+00,-2.273516044448171125e-01,1.953046670512105454e+00,-4.798989873263084238e-01
2.496043997017568239e-01,0.000000000000000000e+00,2.770993155235106364e-01,-7.837604610453973164e-01,-1.599683543538965302e-01
-2.519668417106302627e+00,1.000000000000000000e+00,4.170640694155716144e-01,1.103228232382466034e+00,-6.594443603451812796e-01
-1.523289108538963710e+00,1.000000000000000000e+00,-9.748701648593869340e-01,3.074260511674863361e-01,-8.435103372990292170e-02
9.207172897676847434e-01,0.000000000000000000e+00,-3.321113795911242450e-01,-1.664135336700365286e+00,6.508404223974788572e-01
-4.974264512337800981e-01,1.000000000000000000e+00,1.760791215140202537e+00,-7.685376375986341380e-02,-4.972703780813599317e-01
2.790995351621240239e+00,0.000000000000000000e+00,-3.676303060430376884e-02,-1.330454701953038388e+00,1.063429157412626003e+00
3.835081259779776541e+00,0.000000000000000000e+00,-1.839868996179882199e+00,-3.155533798839768700e+00,2.085493114313015983e+00
