-9.587277915455441057e-01,5.699791403516039079e-01,-2.510520797574446572e+00,-7.311243843027920297e-01,1.590336090625838805e+00,8.657337396035541532e-02,1.406812486482368341e-01,-2.312130340260829975e+00,0.000000000000000000e+00,-1.144719946193182708e-01
-1.059805998355437984e+00,-9.514218583274949292e-01,-1.952352083083803480e+00,-1.430545069433344363e+00,9.526063002637232824e-01,2.362448769575068164e-01,2.306966229888939512e+00,-2.132339732326903992e+00,0.000000000000000000e+00,-4.383177258116844333e-01
-7.269616864744674611e-01,-6.464380454504786711e-02,1.001196199941854159e+00,1.536773780551978774e+00,1.253799587405607596e+00,2.497430147194412142e-01,-2.538242420560754553e-02,-5.645680545644570225e-01,1.000000000000000000e+00,-3.425333943918199786e+00
2.751872376492873751e-01,-1.423143756160283102e+00,5.518545264380401605e+00,9.692164075203419937e-01,-2.415081936922526484e+00,2.948932866242191531e-01,1.059632892993161990e+00,2.470792643668004551e+00,0.000000000000000000e+00,1.170848739680354411e+00
-1.422460413064355611e-01,-3.012437374483785679e-01,2.365448693988130735e+00,1.012051509621719303e+00,4.468626004019769504e-01,1.350539905262134258e-02,1.464051971994410506e+00,5.021239348267827474e-01,0.000000000000000000e+00,1.107730080750611412e+00
-1.657405841625524401e+00,3.779977823560541239e+00,-3.528168337313656977e+00,-3.380129529599785743e-01,6.677517417214507311e+00,2.643939014002267829e-01,2.149367189972296366e+00,-4.106988759697793867e+00,0.000000000000000000e+00,-2.746488564663693288e-01
1.910633180246898766e+00,-1.688339655129699413e+00,6.677041054055853131e+00,1.049360654914209379e+00,-6.495638614165439861e+00,3.566624996370856837e-02,-2.184759835012041407e+00,4.719986979150918138e+00,1.000000000000000000e+00,-4.487870056458199697e-01
4.919453531072187080e-01,-6.276285077318792816e-01,-9.135425356185389312e-02,2.471764779892023089e-01,-7.998242566949601562e-01,-7.044010249139328605e-01,-1.553150456078823627e+00,1.216732572378385058e+00,1.000000000000000000e+00,-1.512719054038870636e+00
-7.834510451780852813e-01,-1.740842384299935708e-01,2.640164849299491578e+00,2.210859102839476953e-01,1.771623160710027012e+00,-9.535997272034000272e-01,3.045459520392222341e+00,-4.280080912017177885e-01,1.000000000000000000e+00,7.618204783005064762e-01
1.430992521889342450e+00,-3.014039339376341164e+00,2.824322541954742416e-01,-6.556671509138709553e-01,-5.066648810759638799e+00,-2.210399008333350113e-03,-1.400118913612908411e+00,2.342230591597184386e+00,0.000000000000000000e+00,9.438791749620831228e-02
4.585791688744212946e-01,-2.026136466913503742e-01,9.450339989149634246e-01,-5.291407082650705362e-01,-2.332193358341018818e+00,4.300854134226733683e-01,8.051786392005266801e-02,4.642509496770213517e-01,1.000000000000000000e+00,1.177810919491209862e+00
2.397036163649850504e-01,-1.328648475321539513e+00,3.789058202196753822e+00,-3.891467306491770001e-02,-6.490204169221864383e+00,-6.404565966358758411e-01,-3.094880030711515961e-01,3.853393812876815705e+00,1.000000000000000000e+00,-8.288217283793281043e-01
-9.995291776100992953e-01,3.869733310186278530e+00,-5.147674262045202731e+00,-6.638806921554213369e-01,4.130421703451592208e+00,-6.215582068840467267e-01,-1.358787565312844059e+00,-2.652046317584316082e+00,1.000000000000000000e+00,-8.970782069456925134e-01
9.561219161001931477e-01,1.057182946796343392e+00,-1.088806623746977120e+00,-1.096872516243163620e+00,3.235728946923299709e-01,5.286810060764905728e-02,-1.642034451914510251e+00,-8.446026104697863524e-01,0.000000000000000000e+00,1.320260932004887477e+00
-2.784091326072643535e-01,1.893887809983052506e-01,-4.743753358474085857e+00,2.926079578295922579e-01,3.928388542775306469e+00,7.763986522867248607e-02,-7.428680917504132397e-02,-1.198755949590599723e+00,1.000000000000000000e+00,-8.866694437391727801e-01
8.200974159984163181e-02,-1.103651430875630890e+00,2.777298737574122267e+00,8.359536731922060371e-01,-2.812476989914848069e+00,1.257285810162359851e+00,1.167185951995159537e-01,2.009935395666618163e+00,0.000000000000000000e+00,-9.811772990482180434e-01
-1.750049160555157579e+00,-3.552585296437900109e-01,-4.321418542237197291e-02,9.877491688028882111e-01,5.759591299087913896e+00,9.510505018340936756e-01,2.338364450944542483e+00,-1.635105243285561283e+00,1.000000000000000000e+00,1.475783073444478788e+00
-9.857263572704344501e-01,2.248297523377169149e+00,-1.189925232967426361e+00,4.846967152709048543e-01,1.601619163217845809e+00,8.461999527949229938e-01,5.337115136433209228e-01,-1.039622484935858404e+00,1.000000000000000000e+00,1.959025587237415156e-01
8.747174736830677366e-01,-1.948376767481885707e+00,-1.704697866576193821e+00,6.284822478308831339e-01,-2.637980143700250579e+00,8.261713602188888173e-01,-2.188810770562874986e+00,2.898298965413767192e+00,1.000000000000000000e+00,7.373994382922152147e-01
8.041971596602459638e-01,-2.003490037316588701e+00,3.740929562111126039e+00,1.377182039161287896e+00,-4.457568831294123513e+00,-4.912634911359274881e-01,-1.389623798094066220e+00,3.759926458624601509e+00,1.000000000000000000e+00,1.152392247177609574e+00
6.622369365244041850e-01,2.734076640674653724e+00,-4.934865935503497392e-01,-1.009518978241517706e+00,-1.405581880470600398e+00,-1.151222141725819492e-01,-2.095689360963109427e-01,-9.725055910325314246e-01,1.000000000000000000e+00,1.000639250594999252e+00
8.948427108840998345e-01,-1.267438565432317699e+00,7.318735206575832208e+00,1.307374484783365487e+00,-6.169957440371911517e+00,-3.118749303688170826e-01,1.026183059466486025e+00,4.442624339177324799e+00,1.000000000000000000e+00,1.949349969877856248e+00
-8.686446041074353808e-01,2.101491694553794254e+00,-3.637608274728150182e+00,-1.305079740808827715e+00,1.124658487137669249e+00,7.923488920625236520e-02,-5.229239673524732623e-03,-2.079396470082526704e+00,1.000000000000000000e+00,1.264627127096839665e+00
-4.148991286368255982e-01,3.036753687667852475e-01,2.924777084318388898e+00,1.048103318862986466e+00,5.418761015379325308e-02,-5.650019925434155571e-02,1.565544362893692476e+00,1.797828207971089443e-01,0.000000000000000000e+00,2.870439427143075539e-01
-3.782274282688012912e-01,4.749508604281731383e-01,7.561302488122236820e-01,4.001594479130411025e-02,-7.479443822224717264e-01,-8.488929970949815607e-01,1.543157655638139225e+00,-3.932327971760690155e-01,0.000000000000000000e+00,-3.121068257805524257e-02
2.194759927227391660e+00,-1.612298610817983535e+00,5.592840350884146217e-01,-1.869022983806509219e-01,-6.176705991115873040e+00,-1.108448608158434379e+00,-2.567784438374464351e+00,3.601602251781832020e+00,1.000000000000000000e+00,6.245741767376682407e-01
1.348006618907791498e+00,-2.138894931128054733e+00,4.359669969962403080e-01,5.880842626613779212e-01,-3.721634534449936194e+00,6.564076117411011824e-01,-2.459907915797132638e+00,3.520530274293888873e+00,1.000000000000000000e+00,-1.017544133562461761e+00
7.946006094279569609e-01,-1.261900940969358231e+00,-6.730994725647221344e-01,-2.631793683604733980e-01,-7.432505011231467229e-01,8.126325864703991542e-01,-1.390870508483672108e+00,3.838678034251310489e-01,0.000000000000000000e+00,-7.230869324720300417e-01
1.855117852388421085e+00,-4.317272793437573419e+00,-8.717988135175112063e-01,3.001553056421252252e-01,-2.657338345537156865e+00,1.418228735787756822e-01,-2.380304552859612066e+00,2.664055261658679896e+00,1.000000000000000000e+00,2.909053406849446688e-01
1.207939319825011432e-01,-5.347154653163606330e-02,6.135131641494060428e-01,-3.041990246556816255e-02,-1.122278204172656002e+00,1.617717645801236115e+00,-8.565288389480333331e-01,-1.805391192555406421e-01,1.000000000000000000e+00,-1.143039056721457891e+00
7.555867005295373307e-02,-4.419242513211620316e-01,4.703210143575413227e+00,1.144193177264950068e+00,-1.622995793908739381e+00,-1.507736614516248741e+00,2.113138209882205576e+00,1.472676250292058953e+00,0.000000000000000000e+00,-2.326460929883065631e+00
5.084194483097286277e-01,-1.309038399207615555e+00,2.769024924674527988e-01,7.515616197105561280e-01,-1.302917193573327026e+00,-4.254639942589044099e-01,-1.006969996905735742e+00,1.157144940290630641e+00,1.000000000000000000e+00,-2.070920274050977561e+00
4.444394589605177859e-01,-1.161388190390711284e+00,-3.559608835139465022e-01,-8.411943573259946794e-01,-3.512603324200780364e+00,7.664346698663079271e-01,-1.208420952216071598e+00,2.089860230953138609e-01,0.000000000000000000e+00,-1.714963297933668640e+00
2.168237640365588526e+00,-3.722671245711602683e+00,8.074998140947011738e-01,-1.074221638759158548e+00,-7.191660839040977748e+00,-5.486803813688583276e-01,-2.229187135639819406e+00,3.836680064832799442e+00,1.000000000000000000e+00,2.163592049262870187e+00
-1.570592779883256407e-01,-5.270680833765031270e-01,-3.846897891596449348e+00,-4.003828537585702452e-01,2.696898596096826140e-01,-5.049506920159217982e-01,-1.297683118803827362e+00,-1.782480360745519188e-01,0.000000000000000000e+00,1.114258658564087456e+00
1.643488038564741238e+00,-1.550125617306707060e+00,1.001151482884465427e+00,-7.478326661249207197e-02,-4.911835315553972237e+00,2.666260428141350447e-01,-1.883711670583763986e+00,2.885131100658464121e+00,0.000000000000000000e+00,-7.086005492882593293e-01
3.251145421932377655e-01,-2.088257617497321306e+00,1.830139937567794028e+00,-1.030515424089770260e+00,-3.904074303974781834e+00,2.955323345225955856e-01,4.087072754061649715e-01,1.763562501409924543e+00,1.000000000000000000e+00,-8.412144295276797745e-01
-1.318263934808679982e+00,1.723587049985398689e+00,-4.120422256680107864e+00,-1.668727346665334510e+00,6.145589576623510242e-01,-1.111126266952068509e+00,5.930616720909321904e-01,-2.066592335609199527e+00,0.000000000000000000e+00,1.468962475555512182e+00
1.691004531999407812e+00,-2.327514897204764122e+00,3.784705774063437111e+00,-6.167069448390169462e-02,-5.194362765380149405e+00,-1.713271906718388138e+00,-6.497991675292460467e-01,2.997986907249969413e+00,0.000000000000000000e+00,-2.203621872212993826e-01
-1.206690319640953302e+00,6.757864982089367700e-01,-5.406312215321329440e-01,2.988367428933686454e-01,4.776357972236360716e+00,-5.898378053255491915e-01,1.265892315732065398e+00,-2.491224749591764542e+00,0.000000000000000000e+00,4.505695991779983256e-01
5.551618084034240508e-02,-7.946875729278263245e-01,-5.497227521781674620e-01,8.399956539503790065e-01,-9.644221509958896821e-01,4.941089854027557737e-01,-1.947578776566983638e+00,1.436398106353912185e+00,1.000000000000000000e+00,4.757100306279263835e-01
-1.025937063209294564e+00,1.853342702177007473e+00,-2.633380952141780806e+00,3.400010182959508076e-01,4.898488560151864846e+00,7.500939097957094459e-01,4.305573946018478315e-01,-2.160000942109920885e+00,0.000000000000000000e+00,3.708091503519157506e-01
-1.639946948590796483e+00,1.467532375348940210e+00,-4.028181458222962474e-01,-1.868831828090844194e-01,4.016412900999982938e+00,7.583406447716837251e-01,2.736417544348179742e+00,-3.151441552349453890e+00,1.000000000000000000e+00,-1.773333307652522894e-01
-1.464508690577527972e+00,7.307762303480086485e-01,-1.304883080274860330e+00,-1.969199433850698719e-02,3.290962146246222630e+00,-3.702018501101614900e-01,9.202444130561785451e-01,-2.524947467711018412e+00,0.000000000000000000e+00,4.922179979692724028e-01
-8.570993552959292883e-01,8.251971212391009391e-01,-3.553070584081099437e+00,-1.387800258782618590e+00,1.644274994657972444e+00,1.311440040772303695e+00,3.423872156510544551e-01,-2.419774624696325205e+00,1.000000000000000000e+00,1.137996279679136302e+00
-1.388494684897793041e+00,1.337832596593764301e+00,-3.046971587369251555e+00,1.219482276464122217e-01,5.693926568620000239e+00,5.289574624431500061e-01,2.272275871414572102e+00,-2.890381979972539206e+00,1.000000000000000000e+00,-4.867244731369060329e-01
-1.502893470764345152e-01,-1.210655108060685770e+00,-4.673059170418547126e+00,-7.681362357554775977e-02,2.729987586704366809e+00,1.773778286811418470e+00,-8.722751258753096426e-01,-1.045180858525035505e+00,0.000000000000000000e+00,7.761754352410697999e-01
-1.383079547445027702e+00,-2.217135459904107098e-02,1.413617797744053384e+00,8.906014879519575933e-01,3.892548682920562442e+00,-7.108403829425404830e-01,2.942965815794580386e+00,-8.268970761171419159e-01,1.000000000000000000e+00,5.208962144050590659e-01
-7.284089760592270535e-01,1.507441387058227278e+00,-2.543535606215978073e-01,-1.684029555689110780e-01,2.180758550573513421e+00,8.183118047565456354e-01,9.891139851958189455e-01,-1.147637819044079466e+00,0.000000000000000000e+00,4.679524853831055764e-01
1.383459186184671508e-01,7.473297642226753856e-01,-1.273610168820795696e-01,-4.537619468339640361e-01,-1.251907220269451670e+00,-1.600792818498543602e+00,-1.082396300664162370e+00,1.947949768679361482e-01,1.000000000000000000e+00,5.454110870963555513e-01
4.892473462072888246e-01,1.291658650963739330e+00,-3.396436291069793612e+00,2.603800028054831794e-01,3.122486907131016842e-03,6.663090796642695546e-01,-8.589960652844028655e-01,-2.267520573608283740e-02,0.000000000000000000e+00,1.148215333606634886e-01
-1.791842142423813788e+00,2.753813673424613917e+00,-2.360163447573067508e+00,3.929423155132442669e-01,6.483192502540407354e+00,9.302789559483334303e-01,9.014780854799584464e-01,-4.534668678847899592e+00,0.000000000000000000e+00,2.625075686739198666e+00
4.235753919387507532e-02,1.849671072488183965e+00,-3.965348363407911192e-01,-1.560810837764033954e-01,1.318710330549570653e+00,5.179966351403535174e-02,1.994216722620098525e-02,-8.872452363550364929e-01,1.000000000000000000e+00,-9.026178645092451935e-01
4.451361072879101433e-01,-1.410036171503211422e-01,-1.677903586306642714e+00,9.706591843193922431e-01,1.185458655215688051e+00,4.819881943303415683e-01,-7.792418471769021471e-01,3.440068465455035085e-01,1.000000000000000000e+00,-6.632983066016284734e-02
3.428417757998085125e-01,-1.359657449400518470e+00,3.325563500224468783e-01,1.807487578348452306e+00,5.564112786932111643e-01,-5.871586794248199181e-01,-1.345700885320998630e+00,9.738640484158800348e-01,1.000000000000000000e+00,-3.939727459025603729e-01
-4.130364338414839742e-01,7.285822639991167415e-01,2.194732667252982328e+00,1.081798934883448915e+00,7.294983115063295998e-01,-6.935642426052684995e-01,-5.326825984618759335e-01,1.302172982016828851e+00,1.000000000000000000e+00,-3.110867144242494553e-01
1.183220636227702238e+00,-9.131982048903379834e-01,-5.168535496578183785e-01,1.163374415647537158e-01,-4.858893159499447556e+00,-1.272604203179215077e-01,-3.119694137459090300e+00,3.379113342495608130e+00,1.000000000000000000e+00,-1.872511694548215200e+00
-1.423618487237521268e+00,-4.374632658195454216e-01,2.441798732906745428e+00,-3.947229874907911551e-01,1.895423814451901556e+00,2.023189341016961684e+00,2.503279819331275746e+00,-1.030824420843695410e+00,1.000000000000000000e+00,7.354560583734331275e-03
3.998347518641732767e-01,1.264982844629738867e+00,1.795248799861053790e+00,1.281439072157027903e-01,1.848604031279932336e-01,8.515083289011177170e-01,1.093363111927740938e+00,-3.107335825112721439e-01,1.000000000000000000e+00,-9.777710731658348919e-01
-6.025245474850374761e-01,-5.135361200752235344e-01,2.005582273556444139e+00,2.596359136647334309e-01,4.533883705390479579e-01,-2.227119496128171505e-01,1.475107658178050674e+00,-2.466707197832760379e-01,1.000000000000000000e+00,5.775267062398060647e-01
1.741137675709613530e+00,-1.102921471589499269e+00,-2.592052877823145529e-01,1.137113612108586080e+00,-4.656921972910986085e+00,-1.783301155319828857e-02,-2.674270396059146293e+00,4.188645609342784404e+00,1.000000000000000000e+00,-5.940664892405032038e-01
-5.330785837683394562e-02,2.717972244739019327e+00,-2.993384507213891599e+00,-1.271544889920574573e+00,2.128096235800824410e+00,1.701477978108971278e+00,-1.015296704706928343e+00,-2.150162608573912060e+00,0.000000000000000000e+00,1.168711256112192398e+00
-1.181479554514204500e+00,7.987351056503653179e-01,-1.032703201100502177e+00,-6.663349887384891757e-01,3.329641012638941078e+00,8.194979591242246286e-01,1.793901584974049834e+00,-3.019872901271625665e+00,1.000000000000000000e+00,4.850306551140959321e-01
5.302610739774913373e-01,-1.969330353345071005e+00,3.054914906047238254e+00,7.625478844468068784e-01,-2.640229212780372592e+00,-8.136089504088367397e-02,-3.957640678988267879e-01,1.831890624703733650e+00,0.000000000000000000e+00,1.634604164173218521e+00
4.505797473610692605e-01,-2.604197174319518027e-01,-5.345546158938748071e+00,-2.448584169222994156e+00,-1.070461249373793500e+00,-9.274860717522538378e-01,-6.951755680897305778e-01,-2.458399742211613948e+00,0.000000000000000000e+00,4.150699720009112803e-02
-3.127012932644682719e-01,-9.012798649362552261e-03,1.507604382024323231e+00,-4.149870599642923041e-01,4.974307043166800169e-01,-2.216374457826667310e+00,2.255690458977687829e+00,-4.699741522581065145e-01,0.000000000000000000e+00,-4.791219595697129296e-01
7.401729338659938096e-01,-3.991639751394212010e-01,1.335962194839426243e+00,2.047301615414617026e-01,-6.862279749084673197e-01,-1.305359732396363048e+00,3.020475951463572617e-01,1.080538992540462040e+00,0.000000000000000000e+00,4.490378692845961583e-01
-1.418701653312530730e+00,1.771679182086641768e-01,-1.523289503313879578e+00,1.130637250775039293e+00,4.368840890782162312e+00,-1.269050196570343125e+00,1.632874835033471417e+00,-1.617564350339576684e+00,0.000000000000000000e+00,1.053444646802463164e-01
-1.191617582171682344e+00,1.534119631084145396e+00,-3.425217359231745640e+00,4.857570173610270547e-02,7.959390400456461956e-01,-1.033566629119001767e+00,-1.695687387761328768e-01,9.869703142362862280e-02,0.000000000000000000e+00,7.544986730521791030e-01
